"ID","setSize","NES","pvalue","p.adjust"
"REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS",136,-0.864091812930297,0.79874213836478,0.973411062135646
"REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS",32,0.787260173984298,0.800327332242226,0.973411062135646
"REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_MULTIPLE_NUCLEOTIDE_PATCH_REPLACEMENT_PATHWAY",23,-0.753685848912831,0.7981220657277,0.973411062135646
"REACTOME_RHO_GTPASES_ACTIVATE_CIT",17,0.746866018014613,0.797445255474453,0.973411062135646
"REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX",17,0.745744350412211,0.797445255474453,0.973411062135646
"REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4",15,0.742846641026064,0.8,0.973411062135646
"REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND",16,0.72802954006941,0.799270072992701,0.973411062135646
"REACTOME_N_GLYCAN_ANTENNAE_ELONGATION",11,-0.727264069964896,0.801670146137787,0.974143963358567
"REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT",76,-0.842345621363542,0.803191489361702,0.974478454172367
"REACTOME_COLLAGEN_DEGRADATION",48,-0.812252773582498,0.803571428571429,0.974478454172367
"REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION",38,-0.807323726139723,0.805,0.974478454172367
"REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS",38,0.78904513915835,0.805647840531561,0.974478454172367
"REACTOME_SIGNALING_BY_NTRK3_TRKC",15,-0.737644419757906,0.805139186295503,0.974478454172367
"REACTOME_MITOPHAGY",28,-0.757139181057699,0.80787037037037,0.97626942828963
"REACTOME_DUAL_INCISION_IN_GG_NER",39,-0.799597593714623,0.809644670050761,0.976619968640515
"REACTOME_SENSORY_PERCEPTION_OF_TASTE",37,0.781192732055378,0.80952380952381,0.976619968640515
"REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION",29,0.774545111502659,0.813380281690141,0.980227518959913
"REACTOME_GPCR_LIGAND_BINDING",391,-0.914802386251648,0.81592039800995,0.980594743179082
"REACTOME_O_LINKED_GLYCOSYLATION",72,0.800694125918442,0.815457413249211,0.980594743179082
"REACTOME_MISMATCH_REPAIR",15,0.728082863827922,0.814953271028037,0.980594743179082
"REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY",15,-0.727418573796934,0.817987152034261,0.982181653355007
"REACTOME_NCAM1_INTERACTIONS",33,0.777013059381153,0.819672131147541,0.983307679662866
"REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME",62,0.794082148188204,0.822475570032573,0.985772176833212
"REACTOME_RHOG_GTPASE_CYCLE",51,-0.817269447967564,0.82687338501292,0.986342438374417
"REACTOME_GABA_B_RECEPTOR_ACTIVATION",34,0.768218552973568,0.828947368421053,0.986342438374417
"REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT",38,0.767755771248143,0.82890365448505,0.986342438374417
"REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING",22,-0.746680346451303,0.827102803738318,0.986342438374417
"REACTOME_RHO_GTPASES_ACTIVATE_ROCKS",18,0.743718899330635,0.825771324863884,0.986342438374417
"REACTOME_NUCLEOTIDE_BIOSYNTHESIS",14,0.710512605574636,0.826415094339623,0.986342438374417
"REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K",12,0.691924522413288,0.826086956521739,0.986342438374417
"REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY",10,0.67539271894778,0.82824427480916,0.986342438374417
"REACTOME_REGULATION_OF_INSULIN_SECRETION",72,-0.809258749996881,0.855978260869565,0.987714793600632
"REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR",84,-0.808613297754059,0.865168539325843,0.987714793600632
"REACTOME_DENGUE_VIRUS_GENOME_TRANSLATION_AND_REPLICATION",68,-0.802804038507838,0.855263157894737,0.987714793600632
"REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION",87,0.80141359402317,0.840625,0.987714793600632
"REACTOME_POST_TRANSLATIONAL_MODIFICATION_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS",51,-0.799235883897065,0.844961240310077,0.987714793600632
"REACTOME_GENE_SILENCING_BY_RNA",84,0.794035576337924,0.846749226006192,0.987714793600632
"REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE",52,0.791436529162005,0.830917874396135,0.987714793600632
"REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES",33,0.763144743861978,0.842622950819672,0.987714793600632
"REACTOME_AGGREPHAGY",41,-0.761285077020159,0.858585858585859,0.987714793600632
"REACTOME_ARACHIDONATE_METABOLISM",47,0.760240018627977,0.855263157894737,0.987714793600632
"REACTOME_NETRIN_1_SIGNALING",34,0.759714098571924,0.842105263157895,0.987714793600632
"REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION",38,-0.758308484566995,0.8675,0.987714793600632
"REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION",33,-0.756664550404193,0.846938775510204,0.987714793600632
"REACTOME_NUCLEAR_SIGNALING_BY_ERBB4",25,0.755740899982407,0.843205574912892,0.987714793600632
"REACTOME_FLT3_SIGNALING",38,0.754722559102717,0.847176079734219,0.987714793600632
"REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING",31,-0.748959235576939,0.834567901234568,0.987714793600632
"REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS",33,0.745978291517736,0.870491803278688,0.987714793600632
"REACTOME_EXPORT_OF_VIRAL_RIBONUCLEOPROTEINS_FROM_NUCLEUS",33,0.745304951419668,0.872131147540984,0.987714793600632
"REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN",32,0.743064455179607,0.854337152209493,0.987714793600632
"REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM",35,-0.742778469118313,0.872122762148338,0.987714793600632
"REACTOME_SIGNALING_BY_WNT_IN_CANCER",28,0.738353248669073,0.840350877192982,0.987714793600632
"REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES",24,0.734837256486932,0.862068965517241,0.987714793600632
"REACTOME_M_DECAY_DEGRADATION_OF_MATERNAL_MRNAS_BY_MATERNALLY_STORED_FACTORS",23,0.730660193347793,0.861111111111111,0.987714793600632
"REACTOME_PKA_MEDIATED_PHOSPHORYLATION_OF_CREB",19,0.728885735532808,0.845045045045045,0.987714793600632
"REACTOME_GLYCOSPHINGOLIPID_BIOSYNTHESIS",19,0.726375118803014,0.85045045045045,0.987714793600632
"REACTOME_PD_L1_CD274_GLYCOSYLATION_AND_TRANSLOCATION_TO_PLASMA_MEMBRANE",19,0.724638437414682,0.852252252252252,0.987714793600632
"REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING",21,0.719487212040622,0.847750865051903,0.987714793600632
"REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ",12,-0.718879558176935,0.839323467230444,0.987714793600632
"REACTOME_SIGNALING_BY_NTRK2_TRKB",23,0.718326765802788,0.868055555555556,0.987714793600632
"REACTOME_ATTACHMENT_AND_ENTRY",16,-0.715813916818114,0.850220264317181,0.987714793600632
"REACTOME_DISEASES_OF_HEMOSTASIS",17,-0.713750235955697,0.861233480176211,0.987714793600632
"REACTOME_RND2_GTPASE_CYCLE",19,-0.702065617536638,0.868008948545861,0.987714793600632
"REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN",15,0.700767870727507,0.842990654205607,0.987714793600632
"REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI",18,0.699728636256462,0.865698729582577,0.987714793600632
"REACTOME_GAB1_SIGNALOSOME",16,-0.69948700906743,0.859030837004405,0.987714793600632
"REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX",16,-0.699381646037616,0.859030837004405,0.987714793600632
"REACTOME_RIBAVIRIN_ADME",10,-0.698616803841144,0.832635983263598,0.987714793600632
"REACTOME_ERBB2_REGULATES_CELL_MOTILITY",14,-0.698090168957276,0.847457627118644,0.987714793600632
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN",18,0.697571259402559,0.867513611615245,0.987714793600632
"REACTOME_MECHANICAL_LOAD_ACTIVATES_SIGNALING_BY_PIEZO1_AND_INTEGRINS_IN_OSTEOCYTES",16,-0.697390948510611,0.859030837004405,0.987714793600632
"REACTOME_FORMATION_OF_THE_URETERIC_BUD",13,0.697102049575416,0.833962264150943,0.987714793600632
"REACTOME_P38MAPK_EVENTS",13,-0.697079615507232,0.864406779661017,0.987714793600632
"REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY",16,0.691471705774275,0.837591240875912,0.987714793600632
"REACTOME_GLUCONEOGENESIS",23,-0.690591268256598,0.868544600938967,0.987714793600632
"REACTOME_PEROXISOMAL_LIPID_METABOLISM",24,-0.686540026898942,0.872037914691943,0.987714793600632
"REACTOME_MET_ACTIVATES_RAS_SIGNALING",11,-0.682156104548341,0.864300626304802,0.987714793600632
"REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCAGON_LIKE_PEPTIDE_1_GLP_1",16,-0.682044018568319,0.870044052863436,0.987714793600632
"REACTOME_FANCONI_ANEMIA_PATHWAY",17,0.678825850309401,0.87043795620438,0.987714793600632
"REACTOME_SIGNALING_BY_FLT3_ITD_AND_TKD_MUTANTS",15,-0.67862112101477,0.862955032119914,0.987714793600632
"REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2",11,-0.677073315784282,0.870563674321503,0.987714793600632
"REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR",13,0.671864923454136,0.849056603773585,0.987714793600632
"REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES",10,0.669634632573924,0.837786259541985,0.987714793600632
"REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS",14,0.668784832973957,0.858490566037736,0.987714793600632
"REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE",14,0.668100357270163,0.860377358490566,0.987714793600632
"REACTOME_MET_RECEPTOR_RECYCLING",10,-0.663803374495909,0.859832635983264,0.987714793600632
"REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING",11,0.645950549898876,0.858508604206501,0.987714793600632
"REACTOME_ANTIGEN_PROCESSING_UB_ATP_INDEPENDENT_PROTEASOMAL_DEGRADATION",19,0.693369329436665,0.873873873873874,0.988837504744641
"REACTOME_ASPIRIN_ADME",33,0.74274995318605,0.878688524590164,0.989182291155394
"REACTOME_SIGNALING_BY_EGFR",46,0.739190277029507,0.878333333333333,0.989182291155394
"REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM",31,0.716230483038422,0.876046901172529,0.989182291155394
"REACTOME_NUCLEOTIDE_CATABOLISM",31,0.715647043604028,0.876046901172529,0.989182291155394
"REACTOME_NUCLEAR_RNA_DECAY",21,0.70345725465185,0.877162629757785,0.989182291155394
"REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI",21,-0.670513022836694,0.877358490566038,0.989182291155394
"REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS",68,-0.783182808509689,0.881578947368421,0.989895814621879
"REACTOME_SIGNALING_BY_ERBB4",51,-0.766684559763771,0.881136950904393,0.989895814621879
"REACTOME_AZATHIOPRINE_ADME",22,-0.702129109417917,0.880841121495327,0.989895814621879
"REACTOME_INOSITOL_PHOSPHATE_METABOLISM",39,0.737032296395431,0.883223684210526,0.990897159779243
"REACTOME_RHO_GTPASE_CYCLE",266,0.829018964858302,0.886968085106383,0.991055334489678
"REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION",133,0.784110266697012,0.894660894660895,0.991055334489678
"REACTOME_RIBOSOME_QUALITY_CONTROL_RQC_COMPLEX_EXTRACTS_AND_DEGRADES_NASCENT_PEPTIDE",98,0.77117404210218,0.888888888888889,0.991055334489678
"REACTOME_SIGNALING_BY_MET",73,0.764259777704458,0.887323943661972,0.991055334489678
"REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES",41,-0.732358404973498,0.893939393939394,0.991055334489678
"REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS",38,0.714820308106594,0.893687707641196,0.991055334489678
"REACTOME_CO_INHIBITION_BY_CTLA4",21,0.697314044679902,0.885813148788927,0.991055334489678
"REACTOME_SIGNALING_BY_CTNNB1_PHOSPHO_SITE_MUTANTS",14,-0.655134033547228,0.88771186440678,0.991055334489678
"REACTOME_LDL_CLEARANCE",17,0.654342932018423,0.892335766423358,0.991055334489678
"REACTOME_THE_NLRP3_INFLAMMASOME",16,-0.653635045651877,0.889867841409692,0.991055334489678
"REACTOME_NICOTINATE_METABOLISM",17,0.649570298593561,0.894160583941606,0.991055334489678
"REACTOME_NEGATIVE_REGULATION_OF_FLT3",15,0.649159267403617,0.891588785046729,0.991055334489678
"REACTOME_ASSEMBLY_OF_THE_HIV_VIRION",14,0.632983818395285,0.890566037735849,0.991055334489678
"REACTOME_REDUCTION_OF_CYTOSOLIC_CA_LEVELS",12,0.626566209626645,0.888468809073724,0.991055334489678
"REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE",12,0.620054669991634,0.892249527410208,0.991055334489678
"REACTOME_SIGNALING_BY_FGFR2",64,0.741423976011561,0.896331738437002,0.991237451918567
"REACTOME_SYNTHESIS_OF_PC",18,-0.648890736095351,0.895787139689579,0.991237451918567
"REACTOME_SIGNALING_BY_FGFR",72,0.748296513741444,0.899053627760252,0.993412740665401
"REACTOME_SURFACTANT_METABOLISM",15,0.634961762859109,0.900934579439252,0.994655961864141
"REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS",89,-0.78860495184159,0.902234636871508,0.994928578126465
"REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE",30,0.689998096819249,0.903553299492386,0.994928578126465
"REACTOME_TRANSLATION_OF_SARS_COV_1_STRUCTURAL_PROTEINS",25,-0.664539692854909,0.904205607476635,0.994928578126465
"REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE",19,0.650700953950165,0.902702702702703,0.994928578126465
"REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA",22,0.68377056205926,0.905923344947735,0.995985899708621
"REACTOME_ACTIVATION_OF_SMO",12,-0.632892889201849,0.906976744186046,0.996311682261133
"REACTOME_DRUG_ADME",87,0.749720352416446,0.9078125,0.996398040033361
"REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA",201,0.805505299002201,0.912087912087912,0.999423557292
"REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION",71,-0.773135995906092,0.911764705882353,0.999423557292
"REACTOME_DEVELOPMENTAL_CELL_LINEAGES",107,-0.77904319490947,0.913846153846154,0.999806026121816
"REACTOME_RAC1_GTPASE_CYCLE",124,0.759762962313747,0.922844175491679,0.999806026121816
"REACTOME_BASE_EXCISION_REPAIR",80,-0.752998873055229,0.918539325842697,0.999806026121816
"REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION",90,-0.750244330772984,0.924157303370786,0.999806026121816
"REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE",60,-0.743918142481285,0.923076923076923,0.999806026121816
"REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS",86,0.725691531940205,0.925233644859813,0.999806026121816
"REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS",44,-0.711606360937204,0.923645320197044,0.999806026121816
"REACTOME_PROTEIN_UBIQUITINATION",58,0.703868187715086,0.923202614379085,0.999806026121816
"REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION",38,0.68992590145622,0.92358803986711,0.999806026121816
"REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP",34,-0.687154088605528,0.926395939086294,0.999806026121816
"REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY",36,-0.683919750087825,0.926582278481013,0.999806026121816
"REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION",26,0.679101630275765,0.91578947368421,0.999806026121816
"REACTOME_RND3_GTPASE_CYCLE",25,0.674610012143908,0.923344947735192,0.999806026121816
"REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN",34,0.673021410577105,0.927631578947368,0.999806026121816
"REACTOME_INTRAFLAGELLAR_TRANSPORT",24,-0.646875721976992,0.917061611374408,0.999806026121816
"REACTOME_RHO_GTPASES_ACTIVATE_PAKS",21,-0.639269030448413,0.922169811320755,0.999806026121816
"REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS",17,-0.633637497554329,0.927312775330396,0.999806026121816
"REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE",15,-0.621065197193797,0.918629550321199,0.999806026121816
"REACTOME_METABOLISM_OF_COFACTORS",18,-0.608361546344612,0.920177383592018,0.999806026121816
"REACTOME_INLB_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELL",15,0.601773227662789,0.925233644859813,0.999806026121816
"REACTOME_NERVOUS_SYSTEM_DEVELOPMENT",482,0.769184788491579,0.993961352657005,1
"REACTOME_SIGNALING_BY_ROBO_RECEPTORS",188,0.765054968063782,0.947658402203857,1
"REACTOME_NEUTROPHIL_DEGRANULATION",477,0.760320843674848,0.991566265060241,1
"REACTOME_AUTOPHAGY",118,0.746451908582694,0.936764705882353,1
"REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES",301,0.739018451271136,0.992217898832685,1
"REACTOME_EPH_EPHRIN_SIGNALING",89,-0.738525523469111,0.94413407821229,1
"REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY",98,-0.735545795138306,0.965217391304348,1
"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",235,0.724803633939263,0.985155195681511,1
"REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK",115,-0.72283729669547,0.974763406940063,1
"REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION",134,-0.721327667556031,0.980456026058632,1
"REACTOME_MRNA_SPLICING",146,0.713567531040503,0.97410071942446,1
"REACTOME_HIV_LIFE_CYCLE",138,0.708334594823174,0.972701149425287,1
"REACTOME_EUKARYOTIC_TRANSLATION_INITIATION",105,-0.705441598429365,0.975232198142415,1
"REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND",56,-0.700995675484765,0.9609375,1
"REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE",109,-0.697637222918518,0.963636363636364,1
"REACTOME_SLC_TRANSPORTER_DISORDERS",65,0.693678377846576,0.949206349206349,1
"REACTOME_RAC2_GTPASE_CYCLE",64,0.693122423785487,0.944178628389155,1
"REACTOME_RRNA_PROCESSING",132,-0.686395438677777,0.993506493506494,1
"REACTOME_PEPTIDE_HORMONE_METABOLISM",69,0.681900447268448,0.947619047619048,1
"REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING",52,-0.681151617557826,0.950131233595801,1
"REACTOME_GPER1_SIGNALING",45,-0.67962444814019,0.945812807881773,1
"REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT",96,0.677641633592365,0.974085365853659,1
"REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE",36,-0.675514612273176,0.934177215189873,1
"REACTOME_MRNA_3_END_PROCESSING",111,0.674844015494968,0.979197622585438,1
"REACTOME_DISEASES_OF_DNA_REPAIR",44,0.6692124348656,0.941275167785235,1
"REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY",34,0.666260254199634,0.934210526315789,1
"REACTOME_BETA_DEFENSINS",42,0.665636310035734,0.955665024630542,1
"REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION",55,0.665152423391336,0.951298701298701,1
"REACTOME_HIGH_LAMINAR_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_PECAM1_CDH5_KDR_IN_ENDOTHELIAL_CELLS",64,0.664820685712238,0.961722488038278,1
"REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING",70,0.664377978199926,0.9648,1
"REACTOME_MRNA_POLYADENYLATION",97,-0.663748091572689,0.994100294985251,1
"REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION",43,-0.662899732147297,0.964646464646465,1
"REACTOME_PI_METABOLISM",50,-0.659214440165417,0.950904392764858,1
"REACTOME_RECYCLING_PATHWAY_OF_L1",48,-0.649951240507265,0.964285714285714,1
"REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES",27,-0.649080765743429,0.93006993006993,1
"REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS",36,0.648263907376837,0.947281713344316,1
"REACTOME_GLUTATHIONE_CONJUGATION",33,0.645347689411306,0.952459016393443,1
"REACTOME_INTEGRATION_OF_ENERGY_METABOLISM",100,0.639728628616638,0.990963855421687,1
"REACTOME_SIGNALING_BY_ERBB2",46,0.637085406363206,0.96,1
"REACTOME_SMOOTH_MUSCLE_CONTRACTION",39,0.636877576912385,0.960526315789474,1
"REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE",50,-0.635171666691279,0.953488372093023,1
"REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS",147,0.634049574417907,1,1
"REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK",38,0.63233854394783,0.956810631229236,1
"REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE",46,0.631373015963207,0.966666666666667,1
"REACTOME_ENDOGENOUS_STEROLS",21,0.622042923353414,0.934256055363322,1
"REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION",26,0.619658266898446,0.945614035087719,1
"REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S",51,-0.617945667206365,0.971576227390181,1
"REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS",37,0.615199832469079,0.955665024630542,1
"REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING",13,-0.613447028653655,0.936440677966102,1
"REACTOME_METABOLISM_OF_NUCLEOTIDES",87,0.607795909353283,0.99375,1
"REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS",20,-0.607410228058339,0.933962264150943,1
"REACTOME_DENGUE_VIRUS_ATTACHMENT_AND_ENTRY",37,0.604715712328642,0.96551724137931,1
"REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE",48,0.601765533284064,0.973770491803279,1
"REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS",49,-0.600740677938321,0.986979166666667,1
"REACTOME_GLUCOSE_METABOLISM",80,-0.598509411850518,0.99438202247191,1
"REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS",18,-0.597435135086769,0.937915742793792,1
"REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS",42,-0.594989063609529,0.987277353689567,1
"REACTOME_RAC3_GTPASE_CYCLE",71,0.592185476190061,0.988853503184713,1
"REACTOME_DEFENSINS",52,0.592013672096339,0.988727858293076,1
"REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2",104,-0.591612958923696,1,1
"REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES",25,0.590653116802248,0.963414634146341,1
"REACTOME_RIBOSOME_ASSOCIATED_QUALITY_CONTROL",134,0.589558813835238,0.997122302158273,1
"REACTOME_INSULIN_PROCESSING",18,0.585862259165505,0.949183303085299,1
"REACTOME_INFLAMMASOMES",21,0.584998724581441,0.951557093425606,1
"REACTOME_AQUAPORIN_MEDIATED_TRANSPORT",44,-0.579563389557481,0.995073891625616,1
"REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING",23,-0.578568567655438,0.969483568075117,1
"REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION",15,-0.568748234410304,0.955032119914347,1
"REACTOME_FGFR2_ALTERNATIVE_SPLICING",22,-0.567395057876559,0.967289719626168,1
"REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_GROWTH_FACTORS_AND_THEIR_RECEPTORS",10,-0.566901625613065,0.960251046025105,1
"REACTOME_IRAK1_RECRUITS_IKK_COMPLEX",14,0.559693569184014,0.949056603773585,1
"REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION",16,0.557205624938605,0.943430656934307,1
"REACTOME_SYNTHESIS_OF_IP2_IP_AND_INS_IN_THE_CYTOSOL",13,0.556839222179525,0.939622641509434,1
"REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS",11,0.555770222456797,0.938814531548757,1
"REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION",86,0.554262079925315,1,1
"REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS",59,-0.55079598719673,0.997389033942559,1
"REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE",22,0.547022251414158,0.970383275261324,1
"REACTOME_TGFBR3_PTM_REGULATION",10,-0.545148079059833,0.97907949790795,1
"REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING",13,0.540320827425366,0.945283018867925,1
"REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS",44,0.538481897193487,0.993288590604027,1
"REACTOME_PURINE_CATABOLISM",13,0.534191960990979,0.949056603773585,1
"REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES",55,-0.533094639927579,1,1
"REACTOME_SELENOAMINO_ACID_METABOLISM",114,0.531241149256661,1,1
"REACTOME_INFLUENZA_INFECTION",153,-0.529030870616897,1,1
"REACTOME_KILLING_MECHANISMS",10,-0.526247781035219,0.98744769874477,1
"REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING",11,-0.526085941786143,0.981210855949896,1
"REACTOME_NEUREXINS_AND_NEUROLIGINS",28,0.518575396055458,0.985964912280702,1
